ENSEMBL_gene_id	Chromosome	Gene_start	Gene_end	HGNC_symbol
ENSG00000215953	5	84859618	84859708	AC026700.5-2
ENSG00000184184	5	84881161	84881678	AC026700.5-1
ENSG00000205449	5	85614018	85624748	NBPF22P
ENSG00000127184	5	85949540	85952337	COX7
ENSG00000199262	5	85952079	85952141	snoZ39
ENSG00000207013	5	85994717	85994823	U6
ENSG00000221694	5	86163392	86163511	AC008539.6
ENSG00000196836	5	86549512	86549925	AC008394.3
ENSG00000145715	5	86599838	86723488	RASA1
ENSG00000211175	5	86625762	86626046	AC035142.4-1
ENSG00000207452	5	86631260	86631370	U6
ENSG00000134480	5	86725844	86744592	CCNH
ENSG00000200462	5	86751914	86752020	U6
ENSG00000211203	5	86838770	86838847	AC018754.6-1
ENSG00000164180	5	87526779	87600421	TMEM161B
ENSG00000197071	5	87550464	87550836	AC010243.7
ENSG00000207129	5	87605831	87605949	5S_rRNA
ENSG00000206958	5	87714345	87714480	SNORA70
ENSG00000207570	5	87998427	87998513	hsa-mir-9-2
ENSG00000081189	5	88051922	88214780	MEF2C
ENSG00000153140	5	89725287	89741359	CETN3
ENSG00000176265	5	89741573	89742241	AC093510.2
ENSG00000176055	5	89789778	89806341	AC093510.2
ENSG00000113356	5	89806437	89846125	POLR3G
ENSG00000176018	5	89847200	89861157	LYSMD3
ENSG00000164199	5	89890373	90495789	GPR98
ENSG00000199643	5	90602300	90602440	U4
ENSG00000211248	5	90620505	90620760	AC123595.1-1
ENSG00000113369	5	90700299	90714877	ARRDC3
ENSG00000213731	5	90808096	90808593	AC008923.9
ENSG00000221810	5	92078895	92078976	AC026781.5
ENSG00000214816	5	92250850	92252303	CCT7P2
ENSG00000213730	5	92628800	92630049	AC008500.7
ENSG00000175745	5	92944799	92955534	NR2F1
ENSG00000205434	5	92961819	92965060	AC106818.2
ENSG00000113391	5	92979531	93473096	FAM172A
ENSG00000218494	5	93515468	93757701	AC104127.2
ENSG00000175483	5	93774435	93838645	AC117521.2
ENSG00000185261	5	93880683	93980058	C5orf36
ENSG00000211253	5	93930928	93930996	AC093311.2-1
ENSG00000211258	5	93932142	93932207	AC093311.2-2
ENSG00000211263	5	93932209	93932277	AC093311.2-3
ENSG00000211498	5	93940230	93940311	AC093311.2-4
ENSG00000133302	5	93979808	94059082	ANKRD32
ENSG00000175471	5	94068957	94646035	MCTP1
ENSG00000153347	5	94752804	94811900	FAM81B
ENSG00000198677	5	94825355	94916465	TTC37
ENSG00000212259	5	94882829	94882935	U6
ENSG00000164291	5	94916581	94966562	ARSK
ENSG00000178015	5	94981538	94983159	GPR150
ENSG00000175449	5	95008239	95019542	RFESD
ENSG00000145757	5	95014545	95044456	SPATA9
ENSG00000164292	5	95092606	95157827	RHOBTB3
ENSG00000173221	5	95175431	95184198	GLRX
ENSG00000118985	5	95246560	95323531	ELL2
ENSG00000213716	5	95334501	95334807	AC008592.4
ENSG00000207578	5	95440598	95440672	hsa-mir-583
ENSG00000206997	5	95571581	95571687	U6
ENSG00000175426	5	95751875	95794708	PCSK1
ENSG00000153113	5	96023533	96136143	CAST
ENSG00000164307	5	96122270	96169648	ARTS-1
ENSG00000164308	5	96237960	96279365	LRAP
ENSG00000113441	5	96296854	96390871	LNPEP
ENSG00000216656	5	96303759	96304644	AC008850.3
ENSG00000200884	5	96324116	96324217	Y_RNA
ENSG00000213702	5	96397681	96398088	AC008865.3-1
ENSG00000213701	5	96417858	96418721	AC008865.3-2
ENSG00000145721	5	96453331	96504195	LIX1
ENSG00000058729	5	96524397	96544700	RIOK2
ENSG00000206698	5	96537410	96537573	U1
ENSG00000211319	5	96750613	96750762	AC106748.3
ENSG00000211332	5	97038865	97038931	AC112203.2-1
ENSG00000211336	5	97040146	97040213	AC112203.2-2
ENSG00000176183	5	97702584	97702893	AC094106.3-1
ENSG00000211349	5	97773705	97773772	AC094106.3-2
ENSG00000211351	5	97773777	97773842	AC094106.3-3
ENSG00000223053	5	98002701	98002835	AC022142.4
ENSG00000174136	5	98132900	98160096	RGMB
ENSG00000153922	5	98218819	98290138	CHD1
ENSG00000211353	5	98253335	98253437	AC022121.6-1
ENSG00000222610	5	98253335	98253438	U6
ENSG00000200351	5	98300242	98300351	Y_RNA
ENSG00000199378	5	99385407	99385509	Y_RNA
ENSG00000211371	5	99409982	99410050	AC113407.2-1
ENSG00000211373	5	99412389	99412459	AC113407.2-2
ENSG00000211381	5	99412461	99412518	AC113407.2-3
ENSG00000209024	5	99412519	99412587	AC113407.2-4
ENSG00000211386	5	99414256	99414320	AC113407.2-5
ENSG00000211391	5	99414667	99414734	AC113407.2-6
ENSG00000211394	5	99416363	99416432	AC113407.2-7
ENSG00000211398	5	99417143	99417210	AC113407.2-8
ENSG00000211399	5	99417212	99417283	AC113407.2-9
ENSG00000214802	5	99425834	99431662	AC092278.3-1
ENSG00000207077	5	99517275	99517382	U6
ENSG00000174132	5	99898943	99950341	FAM174A
ENSG00000207269	5	100096661	100096989	7SK
ENSG00000113532	5	100170803	100266869	ST8SIA4
ENSG00000221263	5	100180085	100180168	hsa-mir-548p
ENSG00000203447	5	100369797	100370008	AC008961.7
ENSG00000222929	5	100945433	100945729	SRP_euk_arch
ENSG00000211426	5	100945433	100945731	AC113380.2-1
ENSG00000199786	5	101494639	101494744	5S_rRNA
ENSG00000173930	5	101597589	101660152	SLCO4C1
ENSG00000222987	5	101666107	101666427	7SK
ENSG00000205359	5	101735553	101862619	SLCO6A1
ENSG00000145730	5	102229422	102394708	PAM
ENSG00000175749	5	102395979	102396634	AC010250.7
ENSG00000145723	5	102449603	102483741	GIN1
ENSG00000145725	5	102483867	102566806	HISPPD1
ENSG00000181751	5	102622341	102642260	C5orf30
ENSG00000112874	5	102912456	102926389	NUDT12
ENSG00000201910	5	103462474	103462638	U1
ENSG00000209151	5	103624131	103624426	AC016566.6-1
ENSG00000222401	5	103624133	103624426	SRP_euk_arch
ENSG00000209193	5	104143888	104143986	AC099520.2
ENSG00000201790	5	105286594	105286708	5S_rRNA
ENSG00000209251	5	105910266	105910391	AC114940.2-1
ENSG00000209177	5	105917050	105917118	AC114940.2-2
ENSG00000184349	5	106744250	107034213	EFNA5
ENSG00000209269	5	107098373	107098666	AC024587.5-1
ENSG00000223057	5	107098382	107098666	SRP_euk_arch
ENSG00000209157	5	107174226	107174480	AC008586.6
ENSG00000145743	5	107223348	107745010	FBXL17
ENSG00000151422	5	108111422	108551272	FER
ENSG00000207404	5	108255037	108255146	Y_RNA
ENSG00000206593	5	108378434	108378540	U6
ENSG00000176857	5	108414912	108416057	AC010228.8-1
ENSG00000198961	5	108698309	108773594	PJA2
ENSG00000214794	5	108952157	108953080	AC114287.2
ENSG00000112893	5	109053055	109231328	MAN2A1
ENSG00000202512	5	109063130	109063434	7SK
ENSG00000221436	5	109877429	109877515	hsa-mir-548f-3
ENSG00000186952	5	109931539	110090271	AC012622.6
ENSG00000207177	5	110048394	110048527	SNORA51
ENSG00000164209	5	110102653	110126381	SLC25A46
ENSG00000145777	5	110435081	110441622	TSLP
ENSG00000134987	5	110455769	110494099	WDR36
ENSG00000214784	5	110555823	110556639	AC010468.5
ENSG00000152495	5	110587981	110848645	CAMK4
ENSG00000164211	5	110861921	110876056	STARD4
ENSG00000221310	5	110919492	110919577	AC008967.3
ENSG00000209164	5	111083488	111083657	AC022108.4
ENSG00000134986	5	111092408	111137815	C5orf13
ENSG00000129595	5	111507433	111782909	EPB41L4A
ENSG00000134982	5	112101483	112209834	APC
ENSG00000212370	5	112141959	112142065	U6
ENSG00000153037	5	112224892	112231502	SRP19
ENSG00000129625	5	112239980	112285930	REEP5
ENSG00000212643	5	112255212	112256690	ZRSR1
ENSG00000172795	5	112340332	112384566	DCP2
ENSG00000171444	5	112385695	112852010	MCC
ENSG00000212122	5	112796150	112798585	TSSK1B
ENSG00000209310	5	112857430	112857558	AC093208.2
ENSG00000047188	5	112877309	112958878	YTHDC2
ENSG00000222706	5	113617109	113617369	7SK
ENSG00000209284	5	113617109	113617337	AC093527.2-1
ENSG00000080709	5	113725565	113860096	KCNN2
ENSG00000152503	5	114488377	114544142	TRIM36
ENSG00000164219	5	114575476	114626449	PGGT1B
ENSG00000164221	5	114630784	114660357	CCDC112
ENSG00000177962	5	114755296	114755448	AC091981.4
ENSG00000145780	5	114884507	114908490	FEM1C
ENSG00000134970	5	114942238	114989757	TICAM2
ENSG00000222598	5	115137915	115138098	U2
ENSG00000129596	5	115168333	115180304	CDO1
ENSG00000145782	5	115193714	115205398	ATG12
ENSG00000177879	5	115205518	115277675	AP3S1
ENSG00000172901	5	115326170	115391199	AC034236.1
ENSG00000221778	5	115393614	115393707	AC034236.5-2
ENSG00000220996	5	115406767	115406857	AC034236.5-1
ENSG00000145781	5	115448622	115656882	COMMD10
ENSG00000212457	5	115552051	115552148	U6
ENSG00000197255	5	115581664	115581891	AC109456.3-1
ENSG00000092421	5	115807150	115938529	SEMA6A
ENSG00000197575	5	116079834	116080285	RPS17P2
ENSG00000182152	5	117142420	117142614	AC114322.2
ENSG00000169570	5	118203135	118352139	DTWD2
ENSG00000197744	5	118337159	118337724	AC008629.7-1
ENSG00000223179	5	118371165	118371271	U6
ENSG00000209207	5	118432892	118432994	AC118465.2-1
ENSG00000172869	5	118434983	118612721	DMXL1
ENSG00000206786	5	118502453	118502559	U6
ENSG00000222450	5	118669938	118670225	SRP_euk_arch
ENSG00000145779	5	118752897	118756975	TNFAIP8
ENSG00000202092	5	118809310	118809427	5S_rRNA
ENSG00000133835	5	118816122	118905923	HSD17B4
ENSG00000213663	5	118910725	118911209	AC010409.6-1
ENSG00000209270	5	118973796	118973899	AC010409.6-2
ENSG00000164334	5	118993153	118999415	FAM170A
ENSG00000209202	5	119701143	119701247	AC113418.2
ENSG00000184838	5	119827918	120050926	PRR16
ENSG00000222609	5	120074292	120074434	U4
ENSG00000208998	5	120394780	120394850	AC008565.6
ENSG00000213661	5	120979841	120980405	AC106806.2
ENSG00000181867	5	121215549	121216418	FTMT
ENSG00000151304	5	121325555	121392194	SRFBP1
ENSG00000113083	5	121429918	121441853	LOX
ENSG00000164185	5	121493114	121517156	ZNF474
ENSG00000064692	5	121675719	121827693	SNCAIP
ENSG00000197462	5	121800093	121842681	AC022101.4
ENSG00000205302	5	122138649	122193699	SNX2
ENSG00000212114	5	122140025	122140121	AC093267.2
ENSG00000064652	5	122209170	122372796	SNX24
ENSG00000208997	5	122386083	122386377	AC022116.5-1
ENSG00000222113	5	122386083	122386377	SRP_euk_arch
ENSG00000168938	5	122386979	122400324	PPIC
ENSG00000222065	5	122434376	122434672	SRP_euk_arch
ENSG00000061455	5	122452715	122551644	PRDM6
ENSG00000213655	5	122599668	122599966	AC010493.6
ENSG00000168944	5	122708478	122787151	CEP120
ENSG00000213652	5	122832370	122832785	AC106792.2
ENSG00000202105	5	122874029	122874130	Y_RNA
ENSG00000151292	5	122875692	122980638	CSNK1G3
ENSG00000208978	5	123018501	123018910	AC008541.6
ENSG00000222901	5	123124284	123124749	SSU_rRNA_5
ENSG00000214750	5	123584496	123584648	AC022449.5
ENSG00000168916	5	123994027	124108704	ZNF608
ENSG00000214748	5	124172418	124172823	AC113398.3
ENSG00000222107	5	124714416	124714723	7SK
ENSG00000208973	5	124714487	124714723	AC109471.3-1
ENSG00000155324	5	125787000	125857945	GRAMD3
ENSG00000164904	5	125905432	125959009	ALDH7A1
ENSG00000200347	5	125916886	125916989	U6
ENSG00000164902	5	125964532	125988979	PHAX
ENSG00000196900	5	125995305	125999873	C5orf48
ENSG00000213630	5	126026919	126027241	AC135791.2-1
ENSG00000208957	5	126071758	126071831	AC135791.2-2
ENSG00000208951	5	126118914	126119008	AC137794.2
ENSG00000113368	5	126140732	126200608	LMNB1
ENSG00000173926	5	126233454	126394149	MARCH3
ENSG00000164241	5	126415368	126437071	AC005915.1
ENSG00000214743	5	126506225	126507528	AC011416.3
ENSG00000145794	5	126654514	126824807	MEGF10
ENSG00000164244	5	126881238	126918677	PRRC1
ENSG00000205279	5	127012635	127022221	CTXN3
ENSG00000064651	5	127447382	127553278	SLC12A2
ENSG00000138829	5	127621500	127901634	FBN2
ENSG00000207290	5	127734691	127734804	Y_RNA
ENSG00000113396	5	128329109	128397234	SLC27A6
ENSG00000066583	5	128458341	128477620	ISOC1
ENSG00000145808	5	128824002	129102275	ADAMTS19
ENSG00000186367	5	129124054	129128655	KIAA1024L
ENSG00000198108	5	129268422	129549383	CHSY3
ENSG00000208941	5	129338483	129338562	AC008426.4-1
ENSG00000221562	5	129338483	129338591	U6atac
ENSG00000199455	5	129478004	129478093	5S_rRNA
ENSG00000213613	5	130353486	130354020	AC113367.2
ENSG00000169567	5	130522776	130528935	HINT1
ENSG00000186687	5	130534535	130569018	LYRM7
ENSG00000158985	5	130627601	130758279	CDC42SE2
ENSG00000158987	5	130775086	130998828	RAPGEF6
ENSG00000217128	5	131005307	131160655	FNIP1
ENSG00000177622	5	131023152	131023459	AC008695.9
ENSG00000164398	5	131311207	131375678	ACSL6
ENSG00000164399	5	131424246	131426795	IL3
ENSG00000164400	5	131437384	131439758	CSF2
ENSG00000216782	5	131511083	131513151	AC063976.1
ENSG00000218673	5	131527195	131527357	AC063976.2
ENSG00000072682	5	131555430	131591455	P4HA2
ENSG00000214459	5	131563048	131567079	AC063976.7
ENSG00000131435	5	131621286	131637046	PDLIM4
ENSG00000196303	5	131644387	131644554	AC034220.5
ENSG00000197208	5	131658044	131707791	SLC22A4
ENSG00000197375	5	131733343	131759204	SLC22A5
ENSG00000197536	5	131774227	131839635	AC116366.4
ENSG00000202533	5	131831738	131831848	Y_RNA
ENSG00000125347	5	131846677	131854333	IRF1
ENSG00000113525	5	131905035	131907113	IL5
ENSG00000113522	5	131920529	132007480	RAD50
ENSG00000169194	5	132021764	132024700	IL13
ENSG00000113520	5	132037272	132046267	IL4
ENSG00000131437	5	132056222	132101164	KIF3A
ENSG00000205089	5	132111036	132117755	CCNI2
ENSG00000164402	5	132115607	132140966	Sep-08
ENSG00000198944	5	132176932	132180387	ANKRD43
ENSG00000164403	5	132185734	132194489	SHROOM1
ENSG00000201274	5	132212168	132212287	5S_rRNA
ENSG00000164404	5	132224772	132230228	GDF9
ENSG00000164405	5	132230218	132232435	UQCRQ
ENSG00000164406	5	132235913	132238286	LEAP2
ENSG00000072364	5	132238970	132327253	AFF4
ENSG00000220251	5	132306523	132308641	AC010240.2
ENSG00000202417	5	132308933	132309045	Y_RNA
ENSG00000217123	5	132312084	132312309	AC010240.1
ENSG00000216846	5	132351243	132351701	AC010240.3
ENSG00000199677	5	132356690	132356791	Y_RNA
ENSG00000155329	5	132360579	132390139	ZCCHC10
ENSG00000170606	5	132415561	132468608	HSPA4
ENSG00000053108	5	132560051	132976122	FSTL4
ENSG00000221287	5	132791187	132791297	hsa-mir-1289-2
ENSG00000208898	5	133214449	133214545	AC117534.2
ENSG00000113583	5	133319101	133332377	C5orf15
ENSG00000213585	5	133335505	133368723	VDAC1
ENSG00000081059	5	133478301	133511819	TCF7
ENSG00000113558	5	133520468	133540583	SKP1A
ENSG00000113575	5	133560047	133589849	PPP2CA
ENSG00000006837	5	133662010	133730664	CDKL3
ENSG00000119048	5	133734769	133755698	UBE2B
ENSG00000145835	5	133756202	133775488	CDKN2AIPNL
ENSG00000207222	5	133863768	133863874	U6
ENSG00000208888	5	133881400	133881627	AC005355.1-1
ENSG00000043143	5	133889246	133946817	PHF15
ENSG00000152700	5	133970019	133996426	SAR1B
ENSG00000207459	5	133998428	133998534	U6
ENSG00000113615	5	134012378	134091500	SEC24A
ENSG00000201298	5	134064761	134064867	U6
ENSG00000222266	5	134079072	134079178	U6
ENSG00000164615	5	134102105	134115740	CAMLG
ENSG00000145833	5	134122360	134194708	DDX46
ENSG00000208870	5	134158839	134159051	AC010301.7-1
ENSG00000181904	5	134209577	134223326	C5orf24
ENSG00000113621	5	134237359	134265222	C5orf14
ENSG00000132570	5	134268709	134326223	PCBD2
ENSG00000208861	5	134287643	134287711	AC008670.6-1
ENSG00000208856	5	134290049	134290119	AC008670.6-2
ENSG00000208852	5	134290120	134290178	AC008670.6-3
ENSG00000208849	5	134290179	134290247	AC008670.6-4
ENSG00000208844	5	134291916	134291980	AC008670.6-5
ENSG00000152705	5	134331495	134375291	CATSPER3
ENSG00000069011	5	134392171	134397812	PITX1
ENSG00000113648	5	134697970	134763476	H2AFY
ENSG00000214707	5	134807807	134815988	C5orf20
ENSG00000181965	5	134897871	134899538	NEUROG1
ENSG00000145824	5	134934274	134942868	CXCL14
ENSG00000145832	5	135198264	135236335	AC011427.4
ENSG00000145839	5	135255834	135259415	IL9
ENSG00000164616	5	135300162	135305266	FBXL21
ENSG00000145826	5	135310499	135318622	LECT2
ENSG00000120708	5	135392590	135427403	TGFBI
ENSG00000202030	5	135444091	135444184	Vault
ENSG00000164621	5	135493104	135498478	SMAD5OS
ENSG00000113658	5	135496435	135546321	SMAD5
ENSG00000069018	5	135577022	135720974	TRPC7
ENSG00000213568	5	135792480	135793442	AC112178.2
ENSG00000214684	5	136221216	136221933	AC109439.3
ENSG00000222285	5	136332788	136332894	5S_rRNA
ENSG00000152377	5	136338886	136862936	SPOCK1
ENSG00000221612	5	136897042	136897109	AC106775.3
ENSG00000146021	5	136981088	137099448	KLHL3
ENSG00000216009	5	137011160	137011237	hsa-mir-874
ENSG00000177733	5	137114015	137117964	HNRPA0
ENSG00000159279	5	137171361	137173313	NPY6R
ENSG00000120729	5	137231459	137251438	MYOT
ENSG00000078795	5	137253024	137304055	PKD2L2
ENSG00000031003	5	137301537	137396701	C5orf5
ENSG00000222924	5	137432943	137433046	U6
ENSG00000208828	5	137432954	137433046	AC113382.2-1
ENSG00000061492	5	137447578	137455953	WNT8A
ENSG00000112981	5	137478761	137503031	NME5
ENSG00000212460	5	137480161	137480269	U6
ENSG00000199880	5	137486596	137486699	U6
ENSG00000112983	5	137503364	137542257	BRD8
ENSG00000112984	5	137542586	137551303	KIF20A
ENSG00000094880	5	137551259	137576931	CDC23
ENSG00000146013	5	137615970	137638152	GFRA3
ENSG00000158402	5	137648858	137695415	CDC25C
ENSG00000120709	5	137701867	137713315	FAM53C
ENSG00000120733	5	137716184	137800615	JMJD1B
ENSG00000132563	5	137802636	137810552	REEP2
ENSG00000120738	5	137829080	137832903	EGR1
ENSG00000120705	5	137869687	137906802	ETF1
ENSG00000197830	5	137910194	137910566	AC011385.6-1
ENSG00000113013	5	137918923	137939014	HSPA9B
ENSG00000222937	5	137922558	137922627	SNORD63
ENSG00000206989	5	137924631	137924698	SNORD63
ENSG00000208810	5	137987067	137987169	AC113340.2
ENSG00000044115	5	138117006	138298619	CTNNA1
ENSG00000146006	5	138236598	138238145	LRRTM2
ENSG00000120725	5	138310326	138561964	SIL1
ENSG00000201532	5	138375917	138376029	5S_rRNA
ENSG00000223303	5	138585323	138585425	U6
ENSG00000208799	5	138585347	138585425	AC008614.6-1
ENSG00000015479	5	138637691	138695259	MATR3
ENSG00000200959	5	138642369	138642566	SNORA74
ENSG00000199545	5	138663440	138663556	5S_rRNA
ENSG00000208783	5	138696697	138696883	AC011404.6-1
ENSG00000120727	5	138705418	138733307	PAIP2
ENSG00000170482	5	138730793	138746900	SLC23A1
ENSG00000170476	5	138751094	138753504	AC135457.2-1
ENSG00000170469	5	138760153	138767676	AC135457.2-2
ENSG00000170464	5	138775283	138803065	DNAJC18
ENSG00000200378	5	138811495	138811605	U5
ENSG00000184584	5	138835734	138842476	TMEM173
ENSG00000207020	5	138914669	138914770	Y_RNA
ENSG00000131508	5	138920935	138988200	UBE2D2
ENSG00000171604	5	139008130	139043649	CXXC5
ENSG00000200756	5	139077754	139077859	U6
ENSG00000146005	5	139155590	139204232	PSD2
ENSG00000158458	5	139207444	139403063	NRG2
ENSG00000207317	5	139379261	139379361	Y_RNA
ENSG00000185129	5	139473892	139476505	PURA
ENSG00000182700	5	139485705	139488575	C5orf53
ENSG00000120306	5	139534837	139603556	C5orf32
ENSG00000113068	5	139604819	139662873	PFDN1
ENSG00000113070	5	139692615	139706359	HBEGF
ENSG00000113073	5	139719971	139734906	SLC4A9
ENSG00000222790	5	139757089	139757213	U4
ENSG00000131503	5	139761613	139909347	ANKHD1
ENSG00000200051	5	139887121	139887197	SNORD45
ENSG00000213523	5	139909838	139917862	SRA1
ENSG00000113108	5	139918038	139924373	APBB3
ENSG00000176087	5	139924604	139928867	SLC35A4
ENSG00000200235	5	139939436	139939561	SNORA27
ENSG00000213519	5	139968868	139969172	AC116353.2-1
ENSG00000170458	5	139991501	139993439	CD14
ENSG00000113141	5	139992870	140022247	AC116353.2-2
ENSG00000113119	5	139999196	140005177	TMCO6
ENSG00000131495	5	140005143	140007424	NDUFA2
ENSG00000120314	5	140024568	140032113	WDR55
ENSG00000183403	5	140030568	140033355	DND1
ENSG00000170445	5	140033675	140051155	HARS
ENSG00000112855	5	140051202	140059073	HARS2
ENSG00000146007	5	140060216	140066423	ZMAT2
ENSG00000199990	5	140071045	140071136	Vault
ENSG00000202111	5	140078695	140078776	Vault
ENSG00000202515	5	140085928	140086009	Vault
ENSG00000212504	5	140091826	140091943	5S_rRNA
ENSG00000204970	5	140146060	140148483	PCDHA1
ENSG00000204969	5	140154628	140372113	PCDHA2
ENSG00000204968	5	140160967	140163441	PCDHA3
ENSG00000204967	5	140166856	140372113	PCDHA4
ENSG00000204965	5	140181545	140183995	PCDHA5
ENSG00000204964	5	140187834	140372113	PCDHA6
ENSG00000204963	5	140194153	140196522	PCDHA7
ENSG00000204962	5	140201091	140203535	PCDHA8
ENSG00000204961	5	140207541	140372113	PCDHA9
ENSG00000081842	5	140215818	140372113	PCDHA13
ENSG00000178137	5	140222581	140223159	AC005609.1
ENSG00000214608	5	140228015	140372113	PCDHA11
ENSG00000214600	5	140235115	140372113	PCDHA12
ENSG00000171815	5	140411145	140413731	PCDHB1
ENSG00000112852	5	140454421	140457146	PCDHB2
ENSG00000113205	5	140460418	140463590	PCDHB3
ENSG00000081818	5	140481765	140485385	PCDHB4
ENSG00000113209	5	140494994	140497887	PCDHB5
ENSG00000113211	5	140510023	140513052	PCDHB6
ENSG00000113212	5	140532519	140535569	PCDHB7
ENSG00000120322	5	140537614	140540205	PCDHB8
ENSG00000196963	5	140541164	140545977	PCDHB16
ENSG00000177839	5	140547077	140549469	AC074130.3
ENSG00000120324	5	140552136	140555397	PCDHB10
ENSG00000197479	5	140559482	140561953	PCDHB11
ENSG00000120328	5	140568475	140571880	PCDHB12
ENSG00000187372	5	140573722	140576474	PCDHB13
ENSG00000120327	5	140583130	140586053	PCDHB14
ENSG00000146001	5	140594122	140597285	PCDHB18
ENSG00000113248	5	140605165	140607926	PCDHB15
ENSG00000120329	5	140662381	140663778	SLC25A2
ENSG00000178913	5	140678239	140680571	TAF7
ENSG00000204956	5	140690388	140693003	PCDHGA1
ENSG00000204955	5	140698538	140872730	PCDHGA2
ENSG00000214594	5	140703619	140872722	PCDHGA3
ENSG00000214583	5	140730015	140732763	PCDHGB3
ENSG00000214580	5	140733665	140872729	PCDHGA6
ENSG00000214574	5	140751667	140872730	PCDHGA8
ENSG00000214570	5	140777466	140872730	PCDHGB7
ENSG00000214567	5	140780721	140872730	PCDHGA11
ENSG00000081853	5	140790342	140872730	PCDHGA12
ENSG00000208724	5	140839067	140839376	AC008781.7
ENSG00000131504	5	140874767	140978806	DIAPH1
